video-name,t-start,t-end,action-label,video-duration,filename,fps,video-frames,temporal-region-label
2tCWtcoGpCM,180,200,shrimp tempura,254.56,v_2tCWtcoGpCM.mp4,30,7636,Action
zbOnhbcikz0,48,64,chicken parmesan,483.0,v_zbOnhbcikz0.mp4,30,14488,Action
zbOnhbcikz0,65,79,chicken parmesan,483.0,v_zbOnhbcikz0.mp4,30,14488,Action
zbOnhbcikz0,108,122,chicken parmesan,483.0,v_zbOnhbcikz0.mp4,30,14488,Action
zbOnhbcikz0,130,159,chicken parmesan,483.0,v_zbOnhbcikz0.mp4,30,14488,Action
zbOnhbcikz0,164,207,chicken parmesan,483.0,v_zbOnhbcikz0.mp4,30,14488,Action
zbOnhbcikz0,208,230,chicken parmesan,483.0,v_zbOnhbcikz0.mp4,30,14488,Action
zbOnhbcikz0,235,269,chicken parmesan,483.0,v_zbOnhbcikz0.mp4,30,14488,Action
zbOnhbcikz0,282,322,chicken parmesan,483.0,v_zbOnhbcikz0.mp4,30,14488,Action
zbOnhbcikz0,331,358,chicken parmesan,483.0,v_zbOnhbcikz0.mp4,30,14488,Action
zbOnhbcikz0,366,396,chicken parmesan,483.0,v_zbOnhbcikz0.mp4,30,14488,Action
zbOnhbcikz0,401,420,chicken parmesan,483.0,v_zbOnhbcikz0.mp4,30,14488,Action
7PgQgF5KLTs,22,27,sour soup,208.52,v_7PgQgF5KLTs.mp4,30,6252,Action
7PgQgF5KLTs,28,40,sour soup,208.52,v_7PgQgF5KLTs.mp4,30,6252,Action
7PgQgF5KLTs,42,69,sour soup,208.52,v_7PgQgF5KLTs.mp4,30,6252,Action
7PgQgF5KLTs,75,92,sour soup,208.52,v_7PgQgF5KLTs.mp4,30,6252,Action
7PgQgF5KLTs,94,115,sour soup,208.52,v_7PgQgF5KLTs.mp4,30,6252,Action
7PgQgF5KLTs,129,158,sour soup,208.52,v_7PgQgF5KLTs.mp4,30,6252,Action
JrOs3kkSZ48,5,19,sour soup,282.56,v_JrOs3kkSZ48.mp4,30,8476,Action
JrOs3kkSZ48,22,30,sour soup,282.56,v_JrOs3kkSZ48.mp4,30,8476,Action
JrOs3kkSZ48,36,42,sour soup,282.56,v_JrOs3kkSZ48.mp4,30,8476,Action
JrOs3kkSZ48,54,73,sour soup,282.56,v_JrOs3kkSZ48.mp4,30,8476,Action
JrOs3kkSZ48,85,101,sour soup,282.56,v_JrOs3kkSZ48.mp4,30,8476,Action
JrOs3kkSZ48,125,144,sour soup,282.56,v_JrOs3kkSZ48.mp4,30,8476,Action
JrOs3kkSZ48,151,185,sour soup,282.56,v_JrOs3kkSZ48.mp4,30,8476,Action
JrOs3kkSZ48,195,203,sour soup,282.56,v_JrOs3kkSZ48.mp4,30,8476,Action
JrOs3kkSZ48,208,227,sour soup,282.56,v_JrOs3kkSZ48.mp4,30,8476,Action
XpYgHLTeUd4,19,42,sour soup,241.81,v_XpYgHLTeUd4.mp4,30,7253,Action
XpYgHLTeUd4,46,58,sour soup,241.81,v_XpYgHLTeUd4.mp4,30,7253,Action
XpYgHLTeUd4,60,78,sour soup,241.81,v_XpYgHLTeUd4.mp4,30,7253,Action
XpYgHLTeUd4,94,106,sour soup,241.81,v_XpYgHLTeUd4.mp4,30,7253,Action
XpYgHLTeUd4,110,129,sour soup,241.81,v_XpYgHLTeUd4.mp4,30,7253,Action
XpYgHLTeUd4,130,150,sour soup,241.81,v_XpYgHLTeUd4.mp4,30,7253,Action
XpYgHLTeUd4,162,190,sour soup,241.81,v_XpYgHLTeUd4.mp4,30,7253,Action
XpYgHLTeUd4,206,220,sour soup,241.81,v_XpYgHLTeUd4.mp4,30,7253,Action
1MOHn-ARnD4,11,27,singapore curry laksa,150.05,v_1MOHn-ARnD4.mp4,30,4499,Action
1MOHn-ARnD4,30,45,singapore curry laksa,150.05,v_1MOHn-ARnD4.mp4,30,4499,Action
1MOHn-ARnD4,50,63,singapore curry laksa,150.05,v_1MOHn-ARnD4.mp4,30,4499,Action
1MOHn-ARnD4,68,85,singapore curry laksa,150.05,v_1MOHn-ARnD4.mp4,30,4499,Action
1MOHn-ARnD4,86,96,singapore curry laksa,150.05,v_1MOHn-ARnD4.mp4,30,4499,Action
1MOHn-ARnD4,96,111,singapore curry laksa,150.05,v_1MOHn-ARnD4.mp4,30,4499,Action
1MOHn-ARnD4,111,123,singapore curry laksa,150.05,v_1MOHn-ARnD4.mp4,30,4499,Action
v-NzE_1_xNM,110,122,croque monsieur,263.71,v_v-NzE_1_xNM.mp4,30,7908,Action
v-NzE_1_xNM,150,158,croque monsieur,263.71,v_v-NzE_1_xNM.mp4,30,7908,Action
v-NzE_1_xNM,159,164,croque monsieur,263.71,v_v-NzE_1_xNM.mp4,30,7908,Action
v-NzE_1_xNM,182,195,croque monsieur,263.71,v_v-NzE_1_xNM.mp4,30,7908,Action
v-NzE_1_xNM,200,204,croque monsieur,263.71,v_v-NzE_1_xNM.mp4,30,7908,Action
dg47TZzD2GM,73,124,penne alla vodka,221.22,v_dg47TZzD2GM.mp4,30,6635,Action
dg47TZzD2GM,125,137,penne alla vodka,221.22,v_dg47TZzD2GM.mp4,30,6635,Action
dg47TZzD2GM,142,150,penne alla vodka,221.22,v_dg47TZzD2GM.mp4,30,6635,Action
dg47TZzD2GM,169,172,penne alla vodka,221.22,v_dg47TZzD2GM.mp4,30,6635,Action
WO4EXX5DJHQ,39,45,beef bourguignon,276.42,v_WO4EXX5DJHQ.mp4,30,8292,Action
WO4EXX5DJHQ,50,73,beef bourguignon,276.42,v_WO4EXX5DJHQ.mp4,30,8292,Action
WO4EXX5DJHQ,108,116,beef bourguignon,276.42,v_WO4EXX5DJHQ.mp4,30,8292,Action
WO4EXX5DJHQ,124,149,beef bourguignon,276.42,v_WO4EXX5DJHQ.mp4,30,8292,Action
WO4EXX5DJHQ,149,167,beef bourguignon,276.42,v_WO4EXX5DJHQ.mp4,30,8292,Action
WO4EXX5DJHQ,185,210,beef bourguignon,276.42,v_WO4EXX5DJHQ.mp4,30,8292,Action
WO4EXX5DJHQ,223,226,beef bourguignon,276.42,v_WO4EXX5DJHQ.mp4,30,8292,Action
_Vw0jI7kJtY,78,97,vietnam sandwish,279.1,v__Vw0jI7kJtY.mp4,30,8371,Action
_Vw0jI7kJtY,107,125,vietnam sandwish,279.1,v__Vw0jI7kJtY.mp4,30,8371,Action
_Vw0jI7kJtY,126,134,vietnam sandwish,279.1,v__Vw0jI7kJtY.mp4,30,8371,Action
_Vw0jI7kJtY,135,146,vietnam sandwish,279.1,v__Vw0jI7kJtY.mp4,30,8371,Action
_Vw0jI7kJtY,148,168,vietnam sandwish,279.1,v__Vw0jI7kJtY.mp4,30,8371,Action
_Vw0jI7kJtY,170,182,vietnam sandwish,279.1,v__Vw0jI7kJtY.mp4,30,8371,Action
nzndQflXX-0,64,96,naan,550.43,v_nzndQflXX-0.mp4,30,16511,Action
nzndQflXX-0,97,101,naan,550.43,v_nzndQflXX-0.mp4,30,16511,Action
nzndQflXX-0,123,128,naan,550.43,v_nzndQflXX-0.mp4,30,16511,Action
nzndQflXX-0,139,153,naan,550.43,v_nzndQflXX-0.mp4,30,16511,Action
nzndQflXX-0,168,198,naan,550.43,v_nzndQflXX-0.mp4,30,16511,Action
nzndQflXX-0,267,283,naan,550.43,v_nzndQflXX-0.mp4,30,16511,Action
nzndQflXX-0,289,298,naan,550.43,v_nzndQflXX-0.mp4,30,16511,Action
nzndQflXX-0,307,358,naan,550.43,v_nzndQflXX-0.mp4,30,16511,Action
nzndQflXX-0,380,407,naan,550.43,v_nzndQflXX-0.mp4,30,16511,Action
Bn0wtnfGUA8,35,90,mussels,470.02,v_Bn0wtnfGUA8.mp4,30,14099,Action
Bn0wtnfGUA8,93,124,mussels,470.02,v_Bn0wtnfGUA8.mp4,30,14099,Action
Bn0wtnfGUA8,126,146,mussels,470.02,v_Bn0wtnfGUA8.mp4,30,14099,Action
Bn0wtnfGUA8,164,178,mussels,470.02,v_Bn0wtnfGUA8.mp4,30,14099,Action
Bn0wtnfGUA8,202,227,mussels,470.02,v_Bn0wtnfGUA8.mp4,30,14099,Action
Bn0wtnfGUA8,275,287,mussels,470.02,v_Bn0wtnfGUA8.mp4,30,14099,Action
Bn0wtnfGUA8,294,320,mussels,470.02,v_Bn0wtnfGUA8.mp4,30,14099,Action
Bn0wtnfGUA8,350,364,mussels,470.02,v_Bn0wtnfGUA8.mp4,30,14099,Action
r4VSQuNE6D4,4,11,pancake,236.12,v_r4VSQuNE6D4.mp4,30,7083,Action
r4VSQuNE6D4,12,20,pancake,236.12,v_r4VSQuNE6D4.mp4,30,7083,Action
r4VSQuNE6D4,42,47,pancake,236.12,v_r4VSQuNE6D4.mp4,30,7083,Action
r4VSQuNE6D4,51,72,pancake,236.12,v_r4VSQuNE6D4.mp4,30,7083,Action
r4VSQuNE6D4,72,79,pancake,236.12,v_r4VSQuNE6D4.mp4,30,7083,Action
wiWB46xiIwU,30,50,pancake,254.96,v_wiWB46xiIwU.mp4,30,7648,Action
wiWB46xiIwU,50,69,pancake,254.96,v_wiWB46xiIwU.mp4,30,7648,Action
wiWB46xiIwU,69,85,pancake,254.96,v_wiWB46xiIwU.mp4,30,7648,Action
wiWB46xiIwU,85,104,pancake,254.96,v_wiWB46xiIwU.mp4,30,7648,Action
wiWB46xiIwU,104,127,pancake,254.96,v_wiWB46xiIwU.mp4,30,7648,Action
wiWB46xiIwU,127,139,pancake,254.96,v_wiWB46xiIwU.mp4,30,7648,Action
wiWB46xiIwU,139,163,pancake,254.96,v_wiWB46xiIwU.mp4,30,7648,Action
Dg4z8V4Bsd0,95,108,udon noodle soup,259.37,v_Dg4z8V4Bsd0.mp4,30,7778,Action
Dg4z8V4Bsd0,109,121,udon noodle soup,259.37,v_Dg4z8V4Bsd0.mp4,30,7778,Action
Dg4z8V4Bsd0,125,175,udon noodle soup,259.37,v_Dg4z8V4Bsd0.mp4,30,7778,Action
Dg4z8V4Bsd0,180,185,udon noodle soup,259.37,v_Dg4z8V4Bsd0.mp4,30,7778,Action
Dg4z8V4Bsd0,193,225,udon noodle soup,259.37,v_Dg4z8V4Bsd0.mp4,30,7778,Action
Yt_oQZkwnZA,28,39,shepherd's pie,276.39,v_Yt_oQZkwnZA.mp4,30,8290,Action
Yt_oQZkwnZA,40,44,shepherd's pie,276.39,v_Yt_oQZkwnZA.mp4,30,8290,Action
Yt_oQZkwnZA,46,51,shepherd's pie,276.39,v_Yt_oQZkwnZA.mp4,30,8290,Action
Yt_oQZkwnZA,56,80,shepherd's pie,276.39,v_Yt_oQZkwnZA.mp4,30,8290,Action
Yt_oQZkwnZA,91,98,shepherd's pie,276.39,v_Yt_oQZkwnZA.mp4,30,8290,Action
Yt_oQZkwnZA,100,105,shepherd's pie,276.39,v_Yt_oQZkwnZA.mp4,30,8290,Action
Yt_oQZkwnZA,106,116,shepherd's pie,276.39,v_Yt_oQZkwnZA.mp4,30,8290,Action
Yt_oQZkwnZA,135,149,shepherd's pie,276.39,v_Yt_oQZkwnZA.mp4,30,8290,Action
Yt_oQZkwnZA,168,192,shepherd's pie,276.39,v_Yt_oQZkwnZA.mp4,30,8290,Action
Yt_oQZkwnZA,205,230,shepherd's pie,276.39,v_Yt_oQZkwnZA.mp4,30,8290,Action
Yt_oQZkwnZA,244,248,shepherd's pie,276.39,v_Yt_oQZkwnZA.mp4,30,8290,Action
zudeWqL9ALU,63,183,miso soup,351.40999999999997,v_zudeWqL9ALU.mp4,30,10540,Action
zudeWqL9ALU,183,259,miso soup,351.40999999999997,v_zudeWqL9ALU.mp4,30,10540,Action
zudeWqL9ALU,259,310,miso soup,351.40999999999997,v_zudeWqL9ALU.mp4,30,10540,Action
eyfZZWZwDOY,31,104,escargot,469.52,v_eyfZZWZwDOY.mp4,30,14086,Action
eyfZZWZwDOY,119,136,escargot,469.52,v_eyfZZWZwDOY.mp4,30,14086,Action
eyfZZWZwDOY,190,218,escargot,469.52,v_eyfZZWZwDOY.mp4,30,14086,Action
eyfZZWZwDOY,243,263,escargot,469.52,v_eyfZZWZwDOY.mp4,30,14086,Action
eyfZZWZwDOY,264,307,escargot,469.52,v_eyfZZWZwDOY.mp4,30,14086,Action
eyfZZWZwDOY,316,361,escargot,469.52,v_eyfZZWZwDOY.mp4,30,14086,Action
eyfZZWZwDOY,362,366,escargot,469.52,v_eyfZZWZwDOY.mp4,30,14086,Action
eyfZZWZwDOY,367,368,escargot,469.52,v_eyfZZWZwDOY.mp4,30,14086,Action
eyfZZWZwDOY,369,372,escargot,469.52,v_eyfZZWZwDOY.mp4,30,14086,Action
eyfZZWZwDOY,373,378,escargot,469.52,v_eyfZZWZwDOY.mp4,30,14086,Action
eyfZZWZwDOY,379,384,escargot,469.52,v_eyfZZWZwDOY.mp4,30,14086,Action
eyfZZWZwDOY,410,421,escargot,469.52,v_eyfZZWZwDOY.mp4,30,14086,Action
JQl2zaUGNSU,45,69,chicken parmesan,260.26,v_JQl2zaUGNSU.mp4,30,7807,Action
JQl2zaUGNSU,69,98,chicken parmesan,260.26,v_JQl2zaUGNSU.mp4,30,7807,Action
JQl2zaUGNSU,108,136,chicken parmesan,260.26,v_JQl2zaUGNSU.mp4,30,7807,Action
JQl2zaUGNSU,142,173,chicken parmesan,260.26,v_JQl2zaUGNSU.mp4,30,7807,Action
JQl2zaUGNSU,177,189,chicken parmesan,260.26,v_JQl2zaUGNSU.mp4,30,7807,Action
JQl2zaUGNSU,220,248,chicken parmesan,260.26,v_JQl2zaUGNSU.mp4,30,7807,Action
XXrVZ-bhQEw,4,7,pepperoni pizza,111.43,v_XXrVZ-bhQEw.mp4,30,3341,Action
XXrVZ-bhQEw,8,14,pepperoni pizza,111.43,v_XXrVZ-bhQEw.mp4,30,3341,Action
XXrVZ-bhQEw,15,17,pepperoni pizza,111.43,v_XXrVZ-bhQEw.mp4,30,3341,Action
XXrVZ-bhQEw,18,43,pepperoni pizza,111.43,v_XXrVZ-bhQEw.mp4,30,3341,Action
XXrVZ-bhQEw,53,71,pepperoni pizza,111.43,v_XXrVZ-bhQEw.mp4,30,3341,Action
0JPDr8uT8xU,46,76,salmon nigiri,244.23,v_0JPDr8uT8xU.mp4,30,7324,Action
0JPDr8uT8xU,76,100,salmon nigiri,244.23,v_0JPDr8uT8xU.mp4,30,7324,Action
0JPDr8uT8xU,108,112,salmon nigiri,244.23,v_0JPDr8uT8xU.mp4,30,7324,Action
0JPDr8uT8xU,113,125,salmon nigiri,244.23,v_0JPDr8uT8xU.mp4,30,7324,Action
0JPDr8uT8xU,125,135,salmon nigiri,244.23,v_0JPDr8uT8xU.mp4,30,7324,Action
9RRHAydI_xk,34,50,vietnam spring roll,449.33,v_9RRHAydI_xk.mp4,30,13476,Action
9RRHAydI_xk,51,65,vietnam spring roll,449.33,v_9RRHAydI_xk.mp4,30,13476,Action
9RRHAydI_xk,66,82,vietnam spring roll,449.33,v_9RRHAydI_xk.mp4,30,13476,Action
9RRHAydI_xk,83,86,vietnam spring roll,449.33,v_9RRHAydI_xk.mp4,30,13476,Action
9RRHAydI_xk,87,114,vietnam spring roll,449.33,v_9RRHAydI_xk.mp4,30,13476,Action
9RRHAydI_xk,135,139,vietnam spring roll,449.33,v_9RRHAydI_xk.mp4,30,13476,Action
9RRHAydI_xk,140,152,vietnam spring roll,449.33,v_9RRHAydI_xk.mp4,30,13476,Action
9RRHAydI_xk,153,169,vietnam spring roll,449.33,v_9RRHAydI_xk.mp4,30,13476,Action
9RRHAydI_xk,204,207,vietnam spring roll,449.33,v_9RRHAydI_xk.mp4,30,13476,Action
9RRHAydI_xk,214,244,vietnam spring roll,449.33,v_9RRHAydI_xk.mp4,30,13476,Action
9RRHAydI_xk,258,279,vietnam spring roll,449.33,v_9RRHAydI_xk.mp4,30,13476,Action
9RRHAydI_xk,280,300,vietnam spring roll,449.33,v_9RRHAydI_xk.mp4,30,13476,Action
_eUYGNVVUD0,115,118,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
_eUYGNVVUD0,125,146,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
_eUYGNVVUD0,147,178,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
_eUYGNVVUD0,179,198,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
_eUYGNVVUD0,200,234,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
_eUYGNVVUD0,236,260,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
_eUYGNVVUD0,261,268,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
_eUYGNVVUD0,273,299,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
_eUYGNVVUD0,300,336,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
_eUYGNVVUD0,366,389,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
_eUYGNVVUD0,398,413,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
_eUYGNVVUD0,415,418,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
_eUYGNVVUD0,420,432,beef bourguignon,569.73,v__eUYGNVVUD0.mp4,30,17090,Action
tlGFRoMj4uE,46,61,pierogi,551.94,v_tlGFRoMj4uE.mp4,30,16558,Action
tlGFRoMj4uE,68,82,pierogi,551.94,v_tlGFRoMj4uE.mp4,30,16558,Action
tlGFRoMj4uE,91,124,pierogi,551.94,v_tlGFRoMj4uE.mp4,30,16558,Action
tlGFRoMj4uE,151,170,pierogi,551.94,v_tlGFRoMj4uE.mp4,30,16558,Action
tlGFRoMj4uE,223,270,pierogi,551.94,v_tlGFRoMj4uE.mp4,30,16558,Action
tlGFRoMj4uE,294,386,pierogi,551.94,v_tlGFRoMj4uE.mp4,30,16558,Action
tlGFRoMj4uE,389,483,pierogi,551.94,v_tlGFRoMj4uE.mp4,30,16558,Action
tlGFRoMj4uE,484,505,pierogi,551.94,v_tlGFRoMj4uE.mp4,30,16558,Action
sZ2NyyKVf7A,39,56,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,57,61,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,62,67,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,68,73,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,74,80,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,81,93,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,94,101,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,102,117,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,118,123,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,124,135,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,136,154,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,155,172,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,173,183,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
sZ2NyyKVf7A,185,203,clam chowder,228.16,v_sZ2NyyKVf7A.mp4,30,6843,Action
g1jFJYtQ9_s,48,67,chapati,424.54,v_g1jFJYtQ9_s.mp4,30,12735,Action
g1jFJYtQ9_s,68,90,chapati,424.54,v_g1jFJYtQ9_s.mp4,30,12735,Action
g1jFJYtQ9_s,90,110,chapati,424.54,v_g1jFJYtQ9_s.mp4,30,12735,Action
g1jFJYtQ9_s,112,129,chapati,424.54,v_g1jFJYtQ9_s.mp4,30,12735,Action
g1jFJYtQ9_s,156,195,chapati,424.54,v_g1jFJYtQ9_s.mp4,30,12735,Action
g1jFJYtQ9_s,209,239,chapati,424.54,v_g1jFJYtQ9_s.mp4,30,12735,Action
g1jFJYtQ9_s,248,256,chapati,424.54,v_g1jFJYtQ9_s.mp4,30,12735,Action
g1jFJYtQ9_s,260,263,chapati,424.54,v_g1jFJYtQ9_s.mp4,30,12735,Action
g1jFJYtQ9_s,279,290,chapati,424.54,v_g1jFJYtQ9_s.mp4,30,12735,Action
OL_bDVVxmwA,202,244,hot dogs,583.15,v_OL_bDVVxmwA.mp4,30,17492,Action
OL_bDVVxmwA,245,292,hot dogs,583.15,v_OL_bDVVxmwA.mp4,30,17492,Action
OL_bDVVxmwA,293,335,hot dogs,583.15,v_OL_bDVVxmwA.mp4,30,17492,Action
OL_bDVVxmwA,336,343,hot dogs,583.15,v_OL_bDVVxmwA.mp4,30,17492,Action
OL_bDVVxmwA,344,383,hot dogs,583.15,v_OL_bDVVxmwA.mp4,30,17492,Action
OL_bDVVxmwA,398,489,hot dogs,583.15,v_OL_bDVVxmwA.mp4,30,17492,Action
OL_bDVVxmwA,490,520,hot dogs,583.15,v_OL_bDVVxmwA.mp4,30,17492,Action
OL_bDVVxmwA,521,554,hot dogs,583.15,v_OL_bDVVxmwA.mp4,30,17492,Action
5_mNozo4yqM,36,42,meatloaf,387.84,v_5_mNozo4yqM.mp4,30,11634,Action
5_mNozo4yqM,44,46,meatloaf,387.84,v_5_mNozo4yqM.mp4,30,11634,Action
5_mNozo4yqM,59,67,meatloaf,387.84,v_5_mNozo4yqM.mp4,30,11634,Action
5_mNozo4yqM,85,96,meatloaf,387.84,v_5_mNozo4yqM.mp4,30,11634,Action
5_mNozo4yqM,101,107,meatloaf,387.84,v_5_mNozo4yqM.mp4,30,11634,Action
5_mNozo4yqM,122,140,meatloaf,387.84,v_5_mNozo4yqM.mp4,30,11634,Action
5_mNozo4yqM,141,160,meatloaf,387.84,v_5_mNozo4yqM.mp4,30,11634,Action
5_mNozo4yqM,162,189,meatloaf,387.84,v_5_mNozo4yqM.mp4,30,11634,Action
5_mNozo4yqM,189,214,meatloaf,387.84,v_5_mNozo4yqM.mp4,30,11634,Action
5_mNozo4yqM,249,275,meatloaf,387.84,v_5_mNozo4yqM.mp4,30,11634,Action
qLygo7z5hn8,30,51,scrambled eggs,180.68,v_qLygo7z5hn8.mp4,30,5417,Action
qLygo7z5hn8,55,65,scrambled eggs,180.68,v_qLygo7z5hn8.mp4,30,5417,Action
qLygo7z5hn8,66,115,scrambled eggs,180.68,v_qLygo7z5hn8.mp4,30,5417,Action
qLygo7z5hn8,116,141,scrambled eggs,180.68,v_qLygo7z5hn8.mp4,30,5417,Action
qLygo7z5hn8,145,151,scrambled eggs,180.68,v_qLygo7z5hn8.mp4,30,5417,Action
qLygo7z5hn8,157,164,scrambled eggs,180.68,v_qLygo7z5hn8.mp4,30,5417,Action
nLlibzCXf1Q,38,56,pasta salad,285.34000000000003,v_nLlibzCXf1Q.mp4,30,8557,Action
nLlibzCXf1Q,58,60,pasta salad,285.34000000000003,v_nLlibzCXf1Q.mp4,30,8557,Action
nLlibzCXf1Q,64,88,pasta salad,285.34000000000003,v_nLlibzCXf1Q.mp4,30,8557,Action
nLlibzCXf1Q,90,98,pasta salad,285.34000000000003,v_nLlibzCXf1Q.mp4,30,8557,Action
nLlibzCXf1Q,99,104,pasta salad,285.34000000000003,v_nLlibzCXf1Q.mp4,30,8557,Action
nLlibzCXf1Q,107,115,pasta salad,285.34000000000003,v_nLlibzCXf1Q.mp4,30,8557,Action
nLlibzCXf1Q,117,128,pasta salad,285.34000000000003,v_nLlibzCXf1Q.mp4,30,8557,Action
nLlibzCXf1Q,134,182,pasta salad,285.34000000000003,v_nLlibzCXf1Q.mp4,30,8557,Action
nLlibzCXf1Q,188,247,pasta salad,285.34000000000003,v_nLlibzCXf1Q.mp4,30,8557,Action
VA_7l_TXcMs,141,280,masala dosa,575.81,v_VA_7l_TXcMs.mp4,30,17270,Action
VA_7l_TXcMs,380,420,masala dosa,575.81,v_VA_7l_TXcMs.mp4,30,17270,Action
VA_7l_TXcMs,421,488,masala dosa,575.81,v_VA_7l_TXcMs.mp4,30,17270,Action
VA_7l_TXcMs,489,547,masala dosa,575.81,v_VA_7l_TXcMs.mp4,30,17270,Action
VtuiYP8GIb8,45,50,cottage pie,240.26,v_VtuiYP8GIb8.mp4,30,7207,Action
VtuiYP8GIb8,52,55,cottage pie,240.26,v_VtuiYP8GIb8.mp4,30,7207,Action
VtuiYP8GIb8,56,71,cottage pie,240.26,v_VtuiYP8GIb8.mp4,30,7207,Action
VtuiYP8GIb8,72,76,cottage pie,240.26,v_VtuiYP8GIb8.mp4,30,7207,Action
VtuiYP8GIb8,77,88,cottage pie,240.26,v_VtuiYP8GIb8.mp4,30,7207,Action
VtuiYP8GIb8,89,96,cottage pie,240.26,v_VtuiYP8GIb8.mp4,30,7207,Action
VtuiYP8GIb8,97,120,cottage pie,240.26,v_VtuiYP8GIb8.mp4,30,7207,Action
VtuiYP8GIb8,125,134,cottage pie,240.26,v_VtuiYP8GIb8.mp4,30,7207,Action
VtuiYP8GIb8,140,167,cottage pie,240.26,v_VtuiYP8GIb8.mp4,30,7207,Action
VtuiYP8GIb8,194,210,cottage pie,240.26,v_VtuiYP8GIb8.mp4,30,7207,Action
VtuiYP8GIb8,211,218,cottage pie,240.26,v_VtuiYP8GIb8.mp4,30,7207,Action
VtuiYP8GIb8,222,229,cottage pie,240.26,v_VtuiYP8GIb8.mp4,30,7207,Action
PRSzKHcYXrk,18,26,falafel,286.81,v_PRSzKHcYXrk.mp4,30,8602,Action
PRSzKHcYXrk,26,78,falafel,286.81,v_PRSzKHcYXrk.mp4,30,8602,Action
PRSzKHcYXrk,78,111,falafel,286.81,v_PRSzKHcYXrk.mp4,30,8602,Action
PRSzKHcYXrk,112,140,falafel,286.81,v_PRSzKHcYXrk.mp4,30,8602,Action
PRSzKHcYXrk,140,168,falafel,286.81,v_PRSzKHcYXrk.mp4,30,8602,Action
PRSzKHcYXrk,174,189,falafel,286.81,v_PRSzKHcYXrk.mp4,30,8602,Action
PRSzKHcYXrk,192,220,falafel,286.81,v_PRSzKHcYXrk.mp4,30,8602,Action
DMGFoEdCcRk,33,65,hummus,155.5,v_DMGFoEdCcRk.mp4,30,4665,Action
DMGFoEdCcRk,66,88,hummus,155.5,v_DMGFoEdCcRk.mp4,30,4665,Action
DMGFoEdCcRk,90,101,hummus,155.5,v_DMGFoEdCcRk.mp4,30,4665,Action
DMGFoEdCcRk,107,125,hummus,155.5,v_DMGFoEdCcRk.mp4,30,4665,Action
DMGFoEdCcRk,132,139,hummus,155.5,v_DMGFoEdCcRk.mp4,30,4665,Action
2ICT6R4XpG8,32,87,bulgogi,467.65,v_2ICT6R4XpG8.mp4,30,14028,Action
2ICT6R4XpG8,91,216,bulgogi,467.65,v_2ICT6R4XpG8.mp4,30,14028,Action
2ICT6R4XpG8,221,256,bulgogi,467.65,v_2ICT6R4XpG8.mp4,30,14028,Action
2ICT6R4XpG8,261,266,bulgogi,467.65,v_2ICT6R4XpG8.mp4,30,14028,Action
2ICT6R4XpG8,274,303,bulgogi,467.65,v_2ICT6R4XpG8.mp4,30,14028,Action
2ICT6R4XpG8,321,326,bulgogi,467.65,v_2ICT6R4XpG8.mp4,30,14028,Action
VJh-hIt_Oc0,32,46,burger,236.12,v_VJh-hIt_Oc0.mp4,30,7080,Action
VJh-hIt_Oc0,46,83,burger,236.12,v_VJh-hIt_Oc0.mp4,30,7080,Action
VJh-hIt_Oc0,83,103,burger,236.12,v_VJh-hIt_Oc0.mp4,30,7080,Action
